SensoDuino log file created:
DATE: 2014/9/28
TIME:  0:13:39
----------------------------
RotVec, 6348, -0.010259666,0.03712034,0.14201939, 3
AccLin, 6349, 4.4906617E-4,-0.004191284,-0.010777588, 3
Gravity, 6350, -0.74904233,-0.09580078,9.78081, 3
Audio, 6351, 222,,,99
Time, 6352, 0,16,53, 3
GPS1, 6353, 40.73984964285046, -73.5569944884628, 4.399993896484375, 10.0
GPS2, 6353, 293.0, 0.0, 1414469813000, 10.0
Light, 6354, 4.39329,,,3
Gyro, 6355, 0.0, 0.0,0.0, 3
Accelerometer, 6356, -0.76760375,-0.120200045,9.646689, 3
Magnetometer, 6357, 11.199997,27.0,-43.100006, 2
Orient, 6358, 343.63025,0.61907876,-4.3978376, 2
RotVec, 6359, -0.010805902,0.037208997,0.1420555, 3
AccLin, 6360, -0.015268249,-0.01407074,-0.13382171, 3
Gravity, 6361, -0.7523355,-0.1061293,9.780511, 3
Pres, 6362, 1012.50995,,,3
Audio, 6363, 182,,,99
Gyro, 6364, 0.001065797, 0.0,0.001065797, 3
Accelerometer, 6365, -0.7268884,-0.19235,9.769434, 3
Magnetometer, 6366, 11.0,27.0,-43.199997, 2
Orient, 6367, 343.62326,0.6010268,-4.400853, 2
RotVec, 6368, -0.01065611,0.037256815,0.14212176, 3
AccLin, 6369, 0.025896149,-0.08936416,-0.011076965, 3
Gravity, 6370, -0.75278455,-0.10298584,9.780511, 3
Light, 6371, 4.4450955,,,3
Audio, 6372, 195,,,99
Pres, 6373, 1012.49,,,3
Gyro, 6374, 0.0, 0.0,0.0, 3
Accelerometer, 6375, -0.7930508,-0.062719576,9.657916, 3
Magnetometer, 6376, 11.199997,27.0,-43.600006, 2
Orient, 6377, 343.6473,0.55570686,-4.3966804, 2
RotVec, 6378, -0.010251951,0.03727932,0.14192973, 3
AccLin, 6379, -0.04101471,0.032482453,-0.122744754, 3
Gravity, 6380, -0.75203615,-0.09520203,9.780661, 3
Audio, 6381, 237,,,99
Light, 6382, 4.192035,,,3
Pres, 6383, 1012.49,,,3
Gyro, 6384, 0.001065797, 0.001065797,0.0, 3
Accelerometer, 6385, -0.8804691,-0.07319778,9.660012, 3
Magnetometer, 6386, 11.0,27.09999,-43.0, 2
Orient, 6387, 343.6465,0.5744091,-4.430268, 2
RotVec, 6388, -0.010455235,0.037545934,0.14192724, 3
AccLin, 6389, -0.122595064,0.025297394,-0.120050356, 3
Gravity, 6390, -0.757874,-0.09849518,9.780063, 3
Time, 6391, 0,16,54, 3
Audio, 6392, 194,,,99
GPS1, 6393, 40.73984964285046, -73.5569944884628, 4.399993896484375, 10.0
GPS2, 6393, 293.0, 0.0, 1414469814000, 10.0
Pres, 6394, 1012.41,,,3
Gyro, 6395, 0.001065797, 0.001065797,0.0, 3
Accelerometer, 6396, -0.71536237,-0.013471985,9.763297, 3
Magnetometer, 6397, 11.199997,27.0,-43.600006, 2
Orient, 6398, 343.65598,0.5630067,-4.4472466, 2
RotVec, 6399, -0.010374736,0.037707504,0.14184797, 3
AccLin, 6400, 0.04535568,0.082927555,-0.016615449, 3
Gravity, 6401, -0.7607181,-0.09639954,9.779913, 3
Light, 6402, 4.4450955,,,3
Audio, 6403, 202,,,99
Pres, 6404, 1012.49,,,3
Gyro, 6405, -0.0010663297, 0.001065797,0.001065797, 3
Accelerometer, 6406, -0.7219487,-0.047451325,9.654623, 3
Magnetometer, 6407, 11.0,26.799988,-43.199997, 2
Orient, 6408, 343.67706,0.5813021,-4.486845, 2
RotVec, 6409, -0.010574658,0.03802854,0.14165592, 3
AccLin, 6410, 0.04550537,0.052091673,-0.124690704, 3
Gravity, 6411, -0.7674541,-0.099543,9.779314, 3
Audio, 6412, 210,,,99
Light, 6413, 5.056904,,,3
Pres, 6414, 1012.47,,,3
Gyro, 6415, 0.0, 0.001065797,0.001065797, 3
Accelerometer, 6416, -0.55923706,-0.09849518,9.760154, 3
Magnetometer, 6417, 11.0,27.09999,-43.40001, 2
Orient, 6418, 343.71698,0.5623211,-4.4855423, 2
RotVec, 6419, -0.010395974,0.038044445,0.14131822, 3
AccLin, 6420, 0.20806733,-0.002095642,-0.019309845, 3
Gravity, 6421, -0.76730436,-0.09639954,9.779464, 3
Audio, 6422, 190,,,99
Light, 6423, 5.1165347,,,3
Gyro, 6424, 0.001065797, 0.0,0.001065797, 3
Accelerometer, 6425, -0.7084767,-0.15582596,9.767788, 3
Magnetometer, 6426, 11.300003,27.0,-43.300003, 2
Orient, 6427, 343.73444,0.5656426,-4.4845195, 2
RotVec, 6428, -0.010417584,0.038033094,0.14116636, 3
AccLin, 6429, 0.05852829,-0.058977354,-0.01167572, 3
Gravity, 6430, -0.767005,-0.0968486,9.779464, 3
Time, 6431, 0,16,55, 3
Audio, 6432, 218,,,99
GPS1, 6433, 40.73984964285046, -73.5569944884628, 4.399993896484375, 10.0
GPS2, 6433, 293.0, 0.0, 1414469815000, 10.0
Pres, 6434, 1012.38,,,3
Gyro, 6435, 0.001065797, 0.0,0.001065797, 3
Accelerometer, 6436, -0.7283853,-0.15313156,9.637409, 3
Magnetometer, 6437, 10.899994,26.899994,-43.40001, 2
Orient, 6438, 343.75214,0.5809635,-4.4655366, 2
RotVec, 6439, -0.010520606,0.03785193,0.14101014, 3
AccLin, 6440, 0.035476226,-0.05358856,-0.14220428, 3
Gravity, 6441, -0.76386154,-0.099543,9.7796135, 3
Audio, 6442, 173,,,99
Light, 6443, 4.39329,,,3
Pres, 6444, 1012.38,,,3
Gyro, 6445, 0.001065797, 0.001065797,0.0, 3
Accelerometer, 6446, -0.8174501,-0.02335144,9.733359, 3
Magnetometer, 6447, 11.199997,26.899994,-43.40001, 2
Orient, 6448, 343.74753,0.5342453,-4.490095, 2
RotVec, 6449, -0.010149076,0.038121168,0.14106357, 3
AccLin, 6450, -0.04939728,0.068258055,-0.046104126, 3
Gravity, 6451, -0.7680528,-0.0916095,9.779464, 3
Audio, 6452, 187,,,99
Pres, 6453, 1012.56,,,3
Light, 6454, 4.497512,,,3
Gyro, 6455, 0.0, 0.001065797,0.0, 3
Accelerometer, 6456, -0.83286804,-0.18516494,9.792037, 3
Magnetometer, 6457, 11.599991,26.899994,-42.600006, 2
Orient, 6458, 343.74384,0.53604925,-4.511796, 2
RotVec, 6459, -0.010192598,0.03830595,0.14109296, 3
AccLin, 6460, -0.061072998,-0.09325607,0.01287323, 3
Gravity, 6461, -0.77179503,-0.09190887,9.779164, 3
Audio, 6462, 191,,,99
Pres, 6463, 1012.51996,,,3
Light, 6464, 4.39329,,,3
Time, 6465, 0,16,56, 3
Gyro, 6466, 0.001065797, 0.0,0.0, 3
Accelerometer, 6467, -0.79514647,-0.04101471,9.77632, 3
Magnetometer, 6468, 11.199997,27.09999,-42.5, 2
Orient, 6469, 343.73843,0.5517076,-4.5108023, 2
RotVec, 6470, -0.010328345,0.038277548,0.14113435, 3
AccLin, 6471, -0.023650818,0.05358856,-0.002694397, 3
Gravity, 6472, -0.77149564,-0.09460327,9.779015, 3
Audio, 6473, 228,,,99
Pres, 6474, 1012.5,,,3
Gyro, 6475, 0.0, -0.0010663297,-0.0010663297, 3
Accelerometer, 6476, -0.7424561,-0.07409592,9.896969, 3
Magnetometer, 6477, 11.300003,26.899994,-42.699997, 2
Orient, 6478, 343.714,0.55708903,-4.5141063, 2
RotVec, 6479, -0.01038704,0.03829721,0.14134331, 3
AccLin, 6480, 0.029638367,0.021405486,0.11795471, 3
Gravity, 6481, -0.7720944,-0.0955014,9.779015, 3
Audio, 6482, 198,,,99
Pres, 6483, 1012.56,,,3
Gyro, 6484, 0.0, -0.0010663297,-0.0010663297, 3
Accelerometer, 6485, -0.7402107,-0.24923173,9.604178, 3
Magnetometer, 6486, 11.399994,27.0,-42.90001, 2
Orient, 6487, 343.67783,0.5727113,-4.4906545, 2
RotVec, 6488, -0.010504967,0.038072143,0.141652, 3
AccLin, 6489, 0.027842103,-0.15103592,-0.1751358, 3
Gravity, 6490, -0.7680528,-0.0981958,9.779314, 3
Light, 6491, 4.4450955,,,3
Audio, 6492, 198,,,99
Gyro, 6493, 0.0, 0.0,0.0, 3
Accelerometer, 6494, -0.6887178,-0.10642868,9.533824, 3
Magnetometer, 6495, 11.199997,27.09999,-42.90001, 2
Orient, 6496, 343.67407,0.58009714,-4.5018096, 2
RotVec, 6497, -0.010583766,0.03815894,0.14168108, 3
AccLin, 6498, 0.08128098,-0.00703537,-0.24533981, 3
Gravity, 6499, -0.7699988,-0.09939331,9.779164, 3
Pres, 6500, 1012.49,,,3
Audio, 6501, 218,,,99
Light, 6502, 4.4450955,,,3
Time, 6503, 0,16,57, 3
Gyro, 6504, 0.0, 0.002131594,0.0, 3
Accelerometer, 6505, -0.7072792,-0.043709107,9.64639, 3
Magnetometer, 6506, 11.300003,27.0,-43.300003, 2
Orient, 6507, 343.6649,0.56574327,-4.5170813, 2
RotVec, 6508, -0.010481823,0.038307697,0.14176382, 3
AccLin, 6509, 0.065413974,0.053289186,-0.13262421, 3
Gravity, 6510, -0.77269316,-0.09699829,9.779015, 3
GPS1, 6511, 40.73984964285046, -73.5569944884628, 4.399993896484375, 10.0
GPS2, 6511, 293.0, 0.0, 1414469817000, 10.0
Audio, 6512, 202,,,99
Pres, 6513, 1012.47,,,3
Light, 6514, 4.192035,,,3
Gyro, 6515, 0.0, 0.0,0.0, 3
Accelerometer, 6516, -0.6914122,-0.14100677,9.73321, 3
Magnetometer, 6517, 11.199997,27.09999,-42.90001, 2
Orient, 6518, 343.67828,0.5249433,-4.509303, 2
RotVec, 6519, -0.010115569,0.038292352,0.14166288, 3
AccLin, 6520, 0.07993378,-0.051043853,-0.045954436, 3
Gravity, 6521, -0.771346,-0.08996292,9.779164, 3
Audio, 6522, 228,,,99
Light, 6523, 4.9979677,,,3
Pres, 6524, 1012.45996,,,3
Gyro, 6525, 0.0, 0.001065797,0.0, 3
Accelerometer, 6526, -0.7424561,-0.07349716,9.678574, 3
Magnetometer, 6527, 11.399994,27.0,-42.90001, 2
Orient, 6528, 343.6711,0.5094363,-4.5169497, 2
RotVec, 6529, -0.009993576,0.03837695,0.14172941, 3
AccLin, 6530, 0.030237122,0.013771363,-0.10044113, 3
Gravity, 6531, -0.77269316,-0.087268524,9.779015, 3
Audio, 6532, 198,,,99
Gyro, 6533, 0.0, 0.001065797,0.0, 3
Accelerometer, 6534, -0.75877213,-0.18067428,9.72378, 3
Magnetometer, 6535, 11.199997,26.899994,-43.40001, 2
Orient, 6536, 343.65634,0.50063056,-4.4960265, 2
RotVec, 6537, -0.00989662,0.038206,0.14186178, 3
AccLin, 6538, 0.010328522,-0.09490265,-0.055534516, 3
Gravity, 6539, -0.76910067,-0.085771635,9.779314, 3
Light, 6540, 4.342088,,,3
Audio, 6541, 189,,,99
Pres, 6542, 1012.45996,,,3
Time, 6543, 0,16,58, 3
Gyro, 6544, 0.0, 0.001065797,0.0, 3
Accelerometer, 6545, -0.8069719,0.16211289,9.748029, 3
Magnetometer, 6546, 11.300003,27.0,-42.90001, 2
Orient, 6547, 343.64575,0.4857246,-4.5069385, 2
RotVec, 6548, -0.00978502,0.03831777,0.14195752, 3
AccLin, 6549, -0.03607498,0.24533981,-0.031284943, 3
Gravity, 6550, -0.7708969,-0.08322693,9.779314, 3
Light, 6551, 4.192035,,,3
Audio, 6552, 203,,,99
Pres, 6553, 1012.49,,,3
Gyro, 6554, 0.001065797, 0.0,-0.0010663297, 3
Accelerometer, 6555, -0.7857161,-0.1553769,9.6654005, 3
Magnetometer, 6556, 11.300003,27.0,-42.90001, 2
Orient, 6557, 343.64084,0.47092363,-4.479217, 2
RotVec, 6558, -0.009624567,0.038096465,0.14200744, 3
AccLin, 6559, -0.019459534,-0.07469467,-0.11421249, 3
Gravity, 6560, -0.7662566,-0.08068222,9.7796135, 3
Audio, 6561, 227,,,99
Light, 6562, 4.192035,,,3
Pres, 6563, 1012.44995,,,3
Gyro, 6564, 0.0, 0.0,0.0, 3
Accelerometer, 6565, -0.9000783,-0.085172884,9.671089, 3
Magnetometer, 6566, 11.300003,27.0,-43.300003, 2
Orient, 6567, 343.64325,0.50007534,-4.4957747, 2
RotVec, 6568, -0.009895883,0.03820339,0.14197503, 3
AccLin, 6569, -0.13112731,4.4906617E-4,-0.10822494, 3
Gravity, 6570, -0.76895094,-0.085621946,9.779314, 3
Audio, 6571, 235,,,99
Light, 6572, 4.291483,,,3
Pres, 6573, 1012.44995,,,3
Gyro, 6574, 0.001065797, 0.0,0.0, 3
Accelerometer, 6575, -0.7589218,-0.051043853,9.644894, 3
Magnetometer, 6576, 11.199997,27.199997,-42.699997, 2
Orient, 6577, 343.65747,0.5119267,-4.515808, 2
RotVec, 6578, -0.010018231,0.03836284,0.14184646, 3
AccLin, 6579, 0.013471985,0.036673736,-0.13412109, 3
Gravity, 6580, -0.7723938,-0.08771759,9.779015, 3
Audio, 6581, 204,,,99
GPS1, 6582, 40.73984964285046, -73.5569944884628, 4.399993896484375, 10.0
GPS2, 6582, 293.0, 0.0, 1414469819000, 10.0
Time, 6583, 0,16,59, 3
Pres, 6584, 1012.47,,,3
Gyro, 6585, 0.001065797, 0.0,0.001065797, 3
Accelerometer, 6586, -0.80727124,-0.11061996,9.670041, 3
Magnetometer, 6587, 11.300003,27.399994,-43.100006, 2
Orient, 6588, 343.67072,0.5053884,-4.515264, 2
RotVec, 6589, -0.009956691,0.03836739,0.1417345, 3
AccLin, 6590, -0.03487747,-0.023950195,-0.10912308, 3
Gravity, 6591, -0.7723938,-0.08666977,9.779164, 3
Audio, 6592, 198,,,99
Light, 6593, 4.342088,,,3
Gyro, 6594, 0.001065797, 0.001065797,0.0, 3
Accelerometer, 6595, -0.74290514,-0.049846344,9.674532, 3
Magnetometer, 6596, 11.399994,27.0,-43.300003, 2
Orient, 6597, 343.67996,0.47887883,-4.504462, 2
RotVec, 6598, -0.009711425,0.03830779,0.14166467, 3
AccLin, 6599, 0.027542725,0.032183073,-0.104782104, 3
Gravity, 6600, -0.77044785,-0.08202942,9.779314, 3
Audio, 6601, 229,,,99
Pres, 6602, 1012.44995,,,3
Gyro, 6603, 0.001065797, 0.001065797,0.0, 3
Accelerometer, 6604, -0.8294252,0.020956421,9.58427, 3
Magnetometer, 6605, 11.5,27.199997,-42.90001, 2
Orient, 6606, 343.68915,0.5282935,-4.5271835, 2
RotVec, 6607, -0.010162944,0.038443502,0.14156632, 3
AccLin, 6608, -0.05508545,0.1115181,-0.19459534, 3
Gravity, 6609, -0.77433974,-0.09056167,9.778865, 3
Audio, 6610, 215,,,99
Light, 6611, 4.8821487,,,3
Pres, 6612, 1012.44,,,3
Gyro, 6613, 0.0, 0.001065797,0.001065797, 3
Accelerometer, 6614, -0.6927594,-0.25836274,9.747729, 3
Magnetometer, 6615, 11.199997,27.09999,-43.800003, 2
Orient, 6616, 343.7077,0.5535418,-4.5626593, 2
RotVec, 6617, -0.01041843,0.03872014,0.14139432, 3
AccLin, 6618, 0.08771759,-0.16346008,-0.030686188, 3
Gravity, 6619, -0.780477,-0.09490265,9.778416, 3
Audio, 6620, 206,,,99
GPS1, 6621, 40.73984964285046, -73.5569944884628, 4.399993896484375, 10.0
GPS2, 6621, 293.0, 0.0, 1414469820000, 10.0
Pres, 6622, 1012.38,,,3
Time, 6623, 0,17,0, 3
Light, 6624, 4.192035,,,3
Gyro, 6625, 0.001065797, 0.001065797,0.0, 3
Accelerometer, 6626, -0.7044351,-0.21734802,9.6532755, 3
Magnetometer, 6627, 11.199997,27.0,-43.100006, 2
Orient, 6628, 343.73523,0.535065,-4.516822, 2
RotVec, 6629, -0.010193173,0.03834979,0.1411672, 3
AccLin, 6630, 0.068108365,-0.12558883,-0.12573853, 3
Gravity, 6631, -0.7725435,-0.09175918,9.779015, 3
Audio, 6632, 195,,,99
Pres, 6633, 1012.42,,,3
Light, 6634, 4.342088,,,3
Gyro, 6635, -0.0010663297, 0.001065797,0.0, 3
Accelerometer, 6636, -0.67928743,-0.087118834,9.587712, 3
Magnetometer, 6637, 11.199997,26.899994,-42.90001, 2
Orient, 6638, 343.7369,0.5045655,-4.4732814, 2
RotVec, 6639, -0.009875709,0.038011737,0.14116713, 3
AccLin, 6640, 0.085921325,-5.987549E-4,-0.19190094, 3
Gravity, 6641, -0.7652087,-0.08652008,9.7796135, 3
Audio, 6642, 228,,,99
Pres, 6643, 1012.47,,,3
Light, 6644, 4.291483,,,3
Gyro, 6645, 0.001065797, -0.0010663297,0.001065797, 3
Accelerometer, 6646, -0.8339159,0.07768845,9.593699, 3
Magnetometer, 6647, 11.0,27.0,-43.199997, 2
Orient, 6648, 343.7508,0.50893813,-4.456494, 2
RotVec, 6649, -0.009888182,0.037862625,0.14104713, 3
AccLin, 6650, -0.07155121,0.16495697,-0.18621276, 3
Gravity, 6651, -0.7623646,-0.087268524,9.779913, 3
Audio, 6652, 192,,,99
Gyro, 6653, 0.0, -0.0010663297,-0.0010663297, 3
Accelerometer, 6654, -0.6608757,-0.15028748,9.721234, 3
Magnetometer, 6655, 11.199997,27.09999,-42.90001, 2
Orient, 6656, 343.7624,0.49191904,-4.4298444, 2
RotVec, 6657, -0.009704654,0.03765454,0.14095508, 3
AccLin, 6658, 0.0968486,-0.066012725,-0.058977354, 3
Gravity, 6659, -0.7577243,-0.08427475,9.780212, 3
Audio, 6660, 216,,,99
Time, 6661, 0,17,1, 3
GPS1, 6662, 40.73984964285046, -73.5569944884628, 4.399993896484375, 10.0
GPS2, 6662, 293.0, 0.0, 1414469821000, 10.0
Pres, 6663, 1012.47,,,3
Gyro, 6664, 0.001065797, 0.002131594,-0.0010663297, 3
Accelerometer, 6665, -0.6354286,-0.12798385,9.782757, 3
Magnetometer, 6666, 11.199997,27.199997,-42.699997, 2
Orient, 6667, 343.7873,0.5039221,-4.469383, 2
RotVec, 6668, -0.009848649,0.037983216,0.14073262, 3
AccLin, 6669, 0.12903167,-0.041613463,0.0029937744, 3
Gravity, 6670, -0.7644603,-0.08637039,9.779763, 3
Audio, 6671, 217,,,99
Light, 6672, 4.4450955,,,3
Pres, 6673, 1012.50995,,,3
Gyro, 6674, 0.0, 0.001065797,-0.0010663297, 3
Accelerometer, 6675, -0.74230635,-0.065413974,9.746831, 3
Magnetometer, 6676, 11.199997,26.899994,-42.90001, 2
Orient, 6677, 343.79874,0.55625737,-4.4330173, 2
RotVec, 6678, -0.010252023,0.037605856,0.14061913, 3
AccLin, 6679, 0.016016694,0.029937744,-0.033230897, 3
Gravity, 6680, -0.7583231,-0.09535172,9.780063, 3
Audio, 6681, 219,,,99
Pres, 6682, 1012.47,,,3
Gyro, 6683, 0.0, 0.0,0.0, 3
Accelerometer, 6684, -0.7297325,-0.1405577,9.658814, 3
Magnetometer, 6685, 11.300003,27.199997,-43.600006, 2
Orient, 6686, 343.78152,0.5525125,-4.4337373, 2
RotVec, 6687, -0.010226226,0.037615146,0.14076887, 3
AccLin, 6688, 0.028740235,-0.045954436,-0.121247865, 3
Gravity, 6689, -0.75847274,-0.09460327,9.780063, 3
Light, 6690, 4.342088,,,3
Audio, 6691, 206,,,99
Gyro, 6692, 0.002131594, 0.001065797,-0.0010663297, 3
Accelerometer, 6693, -0.76116717,-0.07948471,9.610016, 3
Magnetometer, 6694, 11.0,27.199997,-42.699997, 2
Orient, 6695, 343.77893,0.5520083,-4.4036746, 2
RotVec, 6696, -0.010185795,0.037356004,0.14079428, 3
AccLin, 6697, -0.007933502,0.015118561,-0.17049545, 3
Gravity, 6698, -0.7532337,-0.09460327,9.780511, 3
Time, 6699, 0,17,2, 3
Audio, 6700, 210,,,99
GPS1, 6701, 40.73984964285046, -73.5569944884628, 4.399993896484375, 10.0
GPS2, 6701, 293.0, 0.0, 1414469822000, 10.0
Light, 6702, 4.4450955,,,3
Pres, 6703, 1012.44,,,3
Gyro, 6704, 0.001065797, 0.002131594,0.0, 3
Accelerometer, 6705, -0.68752027,-0.084424436,9.743089, 3
Magnetometer, 6706, 11.199997,27.09999,-43.40001, 2
Orient, 6707, 343.77982,0.55169195,-4.3947783, 2
RotVec, 6708, -0.01017184,0.03727966,0.14078741, 3
AccLin, 6709, 0.064216465,0.010178833,-0.03757187, 3
Gravity, 6710, -0.75173676,-0.09460327,9.780661, 3
Audio, 6711, 305,,,99
Pres, 6712, 1012.49,,,3
Gyro, 6713, 0.001065797, 0.0,0.0, 3
Accelerometer, 6714, -0.85846484,-0.12678635,9.683962, 3
Magnetometer, 6715, 11.199997,26.899994,-43.40001, 2
Orient, 6716, 343.7626,0.57792646,-4.382983, 2
RotVec, 6717, -0.010389405,0.037143968,0.14092825, 3
AccLin, 6718, -0.10867401,-0.027692413,-0.0968486, 3
Gravity, 6719, -0.7497908,-0.09909394,9.78081, 3
Light, 6720, 4.342088,,,3
Audio, 6721, 216,,,99
Gyro, 6722, 0.0, 0.0,-0.0010663297, 3
Accelerometer, 6723, -0.8027806,-0.105680235,9.673184, 3
Magnetometer, 6724, 11.300003,27.09999,-42.90001, 2
Orient, 6725, 343.74246,0.5759914,-4.3649144, 2
RotVec, 6726, -0.010356979,0.036988538,0.14110442, 3
AccLin, 6727, -0.05613327,-0.00703537,-0.10777588, 3
Gravity, 6728, -0.74664736,-0.09864487,9.78096, 3
Audio, 6729, 216,,,99
Light, 6730, 4.342088,,,3
Pres, 6731, 1012.35,,,3
Time, 6732, 0,17,3, 3
Gyro, 6733, 0.001065797, 0.0,-0.0010663297, 3
Accelerometer, 6734, -0.590522,-0.29114455,9.773476, 3
Magnetometer, 6735, 11.0,27.0,-42.699997, 2
Orient, 6736, 343.6849,0.55137473,-4.403473, 2
RotVec, 6737, -0.010210727,0.037346676,0.14160626, 3
AccLin, 6738, 0.16271164,-0.19669098,-0.00703537, 3
Gravity, 6739, -0.7532337,-0.09445358,9.780511, 3
GPS1, 6740, 40.73984964285046, -73.5569944884628, 4.399993896484375, 10.0
GPS2, 6740, 293.0, 0.0, 1414469823000, 10.0
Audio, 6741, 204,,,99
Pres, 6742, 1012.44995,,,3
Gyro, 6743, 0.0, 0.0,-0.0010663297, 3
Accelerometer, 6744, -0.6926097,-0.12992981,9.616452, 3
Magnetometer, 6745, 11.399994,27.0,-42.90001, 2
Orient, 6746, 343.665,0.5481439,-4.404, 2
RotVec, 6747, -0.01018997,0.037353456,0.14177887, 3
AccLin, 6748, 0.060773622,-0.03607498,-0.16405883, 3
Gravity, 6749, -0.75338334,-0.09385483,9.780511, 3
Light, 6750, 4.9979677,,,3
Audio, 6751, 217,,,99
Pres, 6752, 1012.44,,,3
Gyro, 6753, 0.001065797, 0.001065797,0.001065797, 3
Accelerometer, 6754, -0.7538324,-0.19145188,9.680669, 3
Magnetometer, 6755, 11.399994,27.0,-43.300003, 2
Orient, 6756, 343.6389,0.5383345,-4.421987, 2
RotVec, 6757, -0.010136111,0.037518587,0.1420061, 3
AccLin, 6758, 0.0025447083,-0.09924362,-0.09969269, 3
Gravity, 6759, -0.7563771,-0.09220825,9.780361, 3
Audio, 6760, 219,,,99
Light, 6761, 4.497512,,,3
Pres, 6762, 1012.44,,,3
Gyro, 6763, 0.0, 0.001065797,0.0, 3
Accelerometer, 6764, -0.7747888,-0.123044126,9.746681, 3
Magnetometer, 6765, 11.300003,27.0,-42.90001, 2
Orient, 6766, 343.6234,0.539851,-4.435668, 2
RotVec, 6767, -0.010171236,0.0376334,0.14213797, 3
AccLin, 6768, -0.016016694,-0.030536499,-0.033380583, 3
Gravity, 6769, -0.75877213,-0.09250763,9.780063, 3
Audio, 6770, 210,,,99
Light, 6771, 4.192035,,,3
Time, 6772, 0,17,4, 3
Pres, 6773, 1012.47,,,3
Gyro, 6774, 0.001065797, 0.001065797,0.001065797, 3
Accelerometer, 6775, -0.8051756,-0.13037887,9.539662, 3
Magnetometer, 6776, 11.0,26.899994,-43.40001, 2
Orient, 6777, 343.61328,0.5181275,-4.443806, 2
RotVec, 6778, -0.00999717,0.037729777,0.14223202, 3
AccLin, 6779, -0.045056306,-0.041613463,-0.24040009, 3
Gravity, 6780, -0.7601193,-0.08876541,9.780063, 3
Audio, 6781, 216,,,99
Gyro, 6782, -0.0010663297, 0.001065797,0.001065797, 3
Accelerometer, 6783, -0.7177574,-0.17543519,9.762548, 3
Magnetometer, 6784, 11.099991,26.699997,-42.90001, 2
Orient, 6785, 343.58694,0.51600957,-4.411348, 2
RotVec, 6786, -0.009947219,0.037449982,0.14246307, 3
AccLin, 6787, 0.036823425,-0.086969145,-0.017962646, 3
Gravity, 6788, -0.75458086,-0.08846603,9.780511, 3
Pres, 6789, 1012.41,,,3
Audio, 6790, 220,,,99
Light, 6791, 5.1165347,,,3
Gyro, 6792, 0.0, 0.0,0.0, 3
Accelerometer, 6793, -0.6348299,-0.062869266,9.697734, 3
Magnetometer, 6794, 11.199997,27.09999,-42.90001, 2
Orient, 6795, 343.57477,0.5217891,-4.4219084, 2
RotVec, 6796, -0.010014209,0.037532862,0.1425651, 3
AccLin, 6797, 0.121547244,0.026494903,-0.082628176, 3
Gravity, 6798, -0.7563771,-0.08936416,9.780361, 3
Audio, 6799, 214,,,99
Pres, 6800, 1012.44,,,3
Gyro, 6801, 0.001065797, 0.002131594,0.001065797, 3
Accelerometer, 6802, -0.7427554,-4.4906617E-4,9.81958, 3
Magnetometer, 6803, 11.0,27.199997,-43.199997, 2
Orient, 6804, 343.56403,0.5564304,-4.433947, 2
RotVec, 6805, -0.010331684,0.037592586,0.14264517, 3
AccLin, 6806, 0.015717316,0.09490265,0.039517824, 3
Gravity, 6807, -0.75847274,-0.09535172,9.780063, 3
Light, 6808, 4.9397187,,,3
Pres, 6809, 1012.41,,,3
Audio, 6810, 217,,,99
GPS1, 6811, 40.73984964285046, -73.5569944884628, 4.399993896484375, 10.0
GPS2, 6811, 293.0, 0.0, 1414469825000, 10.0
Time, 6812, 0,17,5, 3
Gyro, 6813, -0.0010663297, 0.0,0.001065797, 3
Accelerometer, 6814, -0.7952962,-0.010178833,9.706116, 3
Magnetometer, 6815, 11.300003,27.0,-42.90001, 2
Orient, 6816, 343.57974,0.55570567,-4.4651394, 2
RotVec, 6817, -0.010359065,0.037864123,0.14250693, 3
AccLin, 6818, -0.03158432,0.085023195,-0.07364685, 3
Gravity, 6819, -0.76371187,-0.09520203,9.779763, 3
Audio, 6820, 192,,,99
Pres, 6821, 1012.39996,,,3
Light, 6822, 4.192035,,,3
Gyro, 6823, 0.0, 0.001065797,0.0, 3
Accelerometer, 6824, -0.64665526,-0.15732284,9.932446, 3
Magnetometer, 6825, 11.599991,26.799988,-43.300003, 2
Orient, 6826, 343.59,0.52528,-4.486143, 2
RotVec, 6827, -0.010119193,0.038084242,0.14242695, 3
AccLin, 6828, 0.12064911,-0.067359924,0.15298188, 3
Gravity, 6829, -0.76730436,-0.08996292,9.779464, 3
Audio, 6830, 212,,,99
Pres, 6831, 1012.57,,,3
Gyro, 6832, 0.001065797, 0.001065797,0.0, 3
Accelerometer, 6833, -0.778531,-0.21644989,9.744436, 3
Magnetometer, 6834, 11.300003,27.0,-43.100006, 2
Orient, 6835, 343.57462,0.5638505,-4.4445877, 2
RotVec, 6836, -0.010405485,0.03767613,0.14255026, 3
AccLin, 6837, -0.018262023,-0.119900666,-0.035476226, 3
Gravity, 6838, -0.760269,-0.09654923,9.779913, 3
Light, 6839, 5.056904,,,3
Audio, 6840, 207,,,99
Pres, 6841, 1012.48,,,3
Gyro, 6842, 0.001065797, 0.001065797,-0.0010663297, 3
Accelerometer, 6843, -0.6450087,-0.11241623,9.657766, 3
Magnetometer, 6844, 11.5,27.299988,-43.100006, 2
Orient, 6845, 343.55307,0.5613577,-4.451492, 2
RotVec, 6846, -0.010399647,0.037736867,0.14273623, 3
AccLin, 6847, 0.11645783,-0.016166382,-0.122145995, 3
